"","isotig","gene","orthogroup","gene_Sid"
"212","isotig03586_Ppor","isogroup01854_Ppor","N0.HOG0003084","Siderastrea_Mexico_Barshis-Radice_Host_contig11630"
"213","isotig03594_Ppor","isogroup01862_Ppor","N0.HOG0002295","Siderastrea_Mexico_Barshis-Radice_Host_contig18299"
"214","isotig03608_Ppor","isogroup01876_Ppor","N0.HOG0002909","Siderastrea_Mexico_Barshis-Radice_Host_contig16846"
"215","isotig03614_Ppor","isogroup01882_Ppor","N0.HOG0003511","Siderastrea_Mexico_Barshis-Radice_Host_contig06888"
"216","isotig03622_Ppor","isogroup01890_Ppor","N0.HOG0003337","Siderastrea_Mexico_Barshis-Radice_Host_contig06842"
"217","isotig03628_Ppor","isogroup01896_Ppor","N0.HOG0002565","Siderastrea_Mexico_Barshis-Radice_Host_contig11489"
"218","isotig03630_Ppor","isogroup01898_Ppor","N0.HOG0002287","Siderastrea_Mexico_Barshis-Radice_Host_contig04376"
"219","isotig03631_Ppor","isogroup01899_Ppor","N0.HOG0002071","Siderastrea_Mexico_Barshis-Radice_Host_contig18222"
"220","isotig03636_Ppor","isogroup01904_Ppor","N0.HOG0003118","Siderastrea_Mexico_Barshis-Radice_Host_contig11067"
"221","isotig03650_Ppor","isogroup01918_Ppor","N0.HOG0002651","Siderastrea_Mexico_Barshis-Radice_Host_contig06664"
"222","isotig03651_Ppor","isogroup01919_Ppor","N0.HOG0003598","Siderastrea_Mexico_Barshis-Radice_Host_contig09799"
"223","isotig03655_Ppor","isogroup01923_Ppor","N0.HOG0001704","Siderastrea_Mexico_Barshis-Radice_Host_contig00467"
"224","isotig03661_Ppor","isogroup01929_Ppor","N0.HOG0003578","Siderastrea_Mexico_Barshis-Radice_Host_contig03808"
"225","isotig03671_Ppor","isogroup01939_Ppor","N0.HOG0002180","Siderastrea_Mexico_Barshis-Radice_Host_contig02748"
"226","isotig03678_Ppor","isogroup01946_Ppor","N0.HOG0001416","Siderastrea_Mexico_Barshis-Radice_Host_contig15933"
"227","isotig03696_Ppor","isogroup01964_Ppor","N0.HOG0002157","Siderastrea_Mexico_Barshis-Radice_Host_contig17496"
"228","isotig03699_Ppor","isogroup01967_Ppor","N0.HOG0003583","Siderastrea_Mexico_Barshis-Radice_Host_contig19186"
"229","isotig03700_Ppor","isogroup01968_Ppor","N0.HOG0001769","Siderastrea_Mexico_Barshis-Radice_Host_contig12783"
"230","isotig03705_Ppor","isogroup01973_Ppor","N0.HOG0003281","Siderastrea_Mexico_Barshis-Radice_Host_contig17488"
"231","isotig03707_Ppor","isogroup01975_Ppor","N0.HOG0001931","Siderastrea_Mexico_Barshis-Radice_Host_contig06343"
"232","isotig03709_Ppor","isogroup01977_Ppor","N0.HOG0000619","Siderastrea_Mexico_Barshis-Radice_Host_contig10107"
"233","isotig03713_Ppor","isogroup01981_Ppor","N0.HOG0003603","Siderastrea_Mexico_Barshis-Radice_Host_contig09707"
"234","isotig03719_Ppor","isogroup01987_Ppor","N0.HOG0003156","Siderastrea_Mexico_Barshis-Radice_Host_contig17831"
"235","isotig03720_Ppor","isogroup01988_Ppor","N0.HOG0002346","Siderastrea_Mexico_Barshis-Radice_Host_contig03886"
"236","isotig03722_Ppor","isogroup01990_Ppor","N0.HOG0002518","Siderastrea_Mexico_Barshis-Radice_Host_contig06502"
"237","isotig03732_Ppor","isogroup02000_Ppor","N0.HOG0003331","Siderastrea_Mexico_Barshis-Radice_Host_contig12279"
"238","isotig03744_Ppor","isogroup02012_Ppor","N0.HOG0001687","Siderastrea_Mexico_Barshis-Radice_Host_contig17591"
"239","isotig03745_Ppor","isogroup02013_Ppor","N0.HOG0002098","Siderastrea_Mexico_Barshis-Radice_Host_contig14095"
"240","isotig03748_Ppor","isogroup02016_Ppor","N0.HOG0003041","Siderastrea_Mexico_Barshis-Radice_Host_contig18204"
"241","isotig03758_Ppor","isogroup02026_Ppor","N0.HOG0003271","Siderastrea_Mexico_Barshis-Radice_Host_contig06486"
"242","isotig03761_Ppor","isogroup02029_Ppor","N0.HOG0002068","Siderastrea_Mexico_Barshis-Radice_Host_contig12143"
"243","isotig03776_Ppor","isogroup02044_Ppor","N0.HOG0002748","Siderastrea_Mexico_Barshis-Radice_Host_contig16396"
"244","isotig03781_Ppor","isogroup02049_Ppor","N0.HOG0003273","Siderastrea_Mexico_Barshis-Radice_Host_contig05974"
"245","isotig03788_Ppor","isogroup02056_Ppor","N0.HOG0002913","Siderastrea_Mexico_Barshis-Radice_Host_contig14510"
"246","isotig03804_Ppor","isogroup02072_Ppor","N0.HOG0001816","Siderastrea_Mexico_Barshis-Radice_Host_contig09738"
"247","isotig03805_Ppor","isogroup02073_Ppor","N0.HOG0003513","Siderastrea_Mexico_Barshis-Radice_Host_contig14689"
"248","isotig03815_Ppor","isogroup02083_Ppor","N0.HOG0001536","Siderastrea_Mexico_Barshis-Radice_Host_contig09504"
"249","isotig03817_Ppor","isogroup02085_Ppor","N0.HOG0000182","Siderastrea_Mexico_Barshis-Radice_Host_contig04127"
"250","isotig03818_Ppor","isogroup02086_Ppor","N0.HOG0002165","Siderastrea_Mexico_Barshis-Radice_Host_contig03514"
"251","isotig03824_Ppor","isogroup02092_Ppor","N0.HOG0002005","Siderastrea_Mexico_Barshis-Radice_Host_contig04317"
"252","isotig03825_Ppor","isogroup02093_Ppor","N0.HOG0002388","Siderastrea_Mexico_Barshis-Radice_Host_contig11825"
"253","isotig03827_Ppor","isogroup02095_Ppor","N0.HOG0003533","Siderastrea_Mexico_Barshis-Radice_Host_contig03650"
"254","isotig03833_Ppor","isogroup02101_Ppor","N0.HOG0003507","Siderastrea_Mexico_Barshis-Radice_Host_contig08257"
"255","isotig03848_Ppor","isogroup02116_Ppor","N0.HOG0001896","Siderastrea_Mexico_Barshis-Radice_Host_contig06996"
"256","isotig03858_Ppor","isogroup02126_Ppor","N0.HOG0003506","Siderastrea_Mexico_Barshis-Radice_Host_contig00233"
"257","isotig03861_Ppor","isogroup02129_Ppor","N0.HOG0003208","Siderastrea_Mexico_Barshis-Radice_Host_contig15636"
"258","isotig03868_Ppor","isogroup02136_Ppor","N0.HOG0002022","Siderastrea_Mexico_Barshis-Radice_Host_contig17371"
"259","isotig03871_Ppor","isogroup02139_Ppor","N0.HOG0001650","Siderastrea_Mexico_Barshis-Radice_Host_contig14302"
"260","isotig03886_Ppor","isogroup02154_Ppor","N0.HOG0000509","Siderastrea_Mexico_Barshis-Radice_Host_contig11419"
"261","isotig03893_Ppor","isogroup02161_Ppor","N0.HOG0002123","Siderastrea_Mexico_Barshis-Radice_Host_contig06870"
"262","isotig03911_Ppor","isogroup02179_Ppor","N0.HOG0002889","Siderastrea_Mexico_Barshis-Radice_Host_contig07611"
"263","isotig03920_Ppor","isogroup02188_Ppor","N0.HOG0002140","Siderastrea_Mexico_Barshis-Radice_Host_contig15620"
"264","isotig03945_Ppor","isogroup02213_Ppor","N0.HOG0003228","Siderastrea_Mexico_Barshis-Radice_Host_contig15382"
"265","isotig03947_Ppor","isogroup02215_Ppor","N0.HOG0003516","Siderastrea_Mexico_Barshis-Radice_Host_contig09617"
"266","isotig03954_Ppor","isogroup02222_Ppor","N0.HOG0003512","Siderastrea_Mexico_Barshis-Radice_Host_contig11874"
"267","isotig03974_Ppor","isogroup02242_Ppor","N0.HOG0002103","Siderastrea_Mexico_Barshis-Radice_Host_contig06248"
"268","isotig03976_Ppor","isogroup02244_Ppor","N0.HOG0002606","Siderastrea_Mexico_Barshis-Radice_Host_contig12755"
"269","isotig04005_Ppor","isogroup02273_Ppor","N0.HOG0001718","Siderastrea_Mexico_Barshis-Radice_Host_contig01656"
"270","isotig04020_Ppor","isogroup02288_Ppor","N0.HOG0001864","Siderastrea_Mexico_Barshis-Radice_Host_contig07871"
"271","isotig04027_Ppor","isogroup02295_Ppor","N0.HOG0002190","Siderastrea_Mexico_Barshis-Radice_Host_contig07332"
"272","isotig04029_Ppor","isogroup02297_Ppor","N0.HOG0000167","Siderastrea_Mexico_Barshis-Radice_Host_contig17349"
"273","isotig04030_Ppor","isogroup02298_Ppor","N0.HOG0001635","Siderastrea_Mexico_Barshis-Radice_Host_contig14034"
"274","isotig04043_Ppor","isogroup02311_Ppor","N0.HOG0001489","Siderastrea_Mexico_Barshis-Radice_Host_contig04798"
"275","isotig04050_Ppor","isogroup02318_Ppor","N0.HOG0000000","Siderastrea_Mexico_Barshis-Radice_Host_contig01431"
"276","isotig04053_Ppor","isogroup02321_Ppor","N0.HOG0003602","Siderastrea_Mexico_Barshis-Radice_Host_contig17893"
"277","isotig04060_Ppor","isogroup02328_Ppor","N0.HOG0002740","Siderastrea_Mexico_Barshis-Radice_Host_contig07868"
"278","isotig04074_Ppor","isogroup02342_Ppor","N0.HOG0002192","Siderastrea_Mexico_Barshis-Radice_Host_contig08271"
"279","isotig04077_Ppor","isogroup02345_Ppor","N0.HOG0002246","Siderastrea_Mexico_Barshis-Radice_Host_contig09056"
"280","isotig04084_Ppor","isogroup02352_Ppor","N0.HOG0003358","Siderastrea_Mexico_Barshis-Radice_Host_contig18340"
"281","isotig04106_Ppor","isogroup02374_Ppor","N0.HOG0002394","Siderastrea_Mexico_Barshis-Radice_Host_contig14306"
"282","isotig04107_Ppor","isogroup02375_Ppor","N0.HOG0002173","Siderastrea_Mexico_Barshis-Radice_Host_contig07712"
"283","isotig04108_Ppor","isogroup02376_Ppor","N0.HOG0003471","Siderastrea_Mexico_Barshis-Radice_Host_contig01802"
"284","isotig04110_Ppor","isogroup02378_Ppor","N0.HOG0003605","Siderastrea_Mexico_Barshis-Radice_Host_contig02311"
"285","isotig04117_Ppor","isogroup02385_Ppor","N0.HOG0001990","Siderastrea_Mexico_Barshis-Radice_Host_contig11585"
"286","isotig04120_Ppor","isogroup02388_Ppor","N0.HOG0002949","Siderastrea_Mexico_Barshis-Radice_Host_contig11680"
"287","isotig04143_Ppor","isogroup02411_Ppor","N0.HOG0001400","Siderastrea_Mexico_Barshis-Radice_Host_contig14882"
"288","isotig04146_Ppor","isogroup02414_Ppor","N0.HOG0001815","Siderastrea_Mexico_Barshis-Radice_Host_contig11090"
"289","isotig04162_Ppor","isogroup02430_Ppor","N0.HOG0003254","Siderastrea_Mexico_Barshis-Radice_Host_contig15473"
"290","isotig04163_Ppor","isogroup02431_Ppor","N0.HOG0001761","Siderastrea_Mexico_Barshis-Radice_Host_contig13788"
"291","isotig04185_Ppor","isogroup02453_Ppor","N0.HOG0002745","Siderastrea_Mexico_Barshis-Radice_Host_contig18891"
"292","isotig04207_Ppor","isogroup02475_Ppor","N0.HOG0002352","Siderastrea_Mexico_Barshis-Radice_Host_contig00866"
"293","isotig04237_Ppor","isogroup02505_Ppor","N0.HOG0001869","Siderastrea_Mexico_Barshis-Radice_Host_contig02267"
"294","isotig04249_Ppor","isogroup02517_Ppor","N0.HOG0002242","Siderastrea_Mexico_Barshis-Radice_Host_contig01074"
"295","isotig04254_Ppor","isogroup02522_Ppor","N0.HOG0002635","Siderastrea_Mexico_Barshis-Radice_Host_contig08596"
"296","isotig04269_Ppor","isogroup02537_Ppor","N0.HOG0003142","Siderastrea_Mexico_Barshis-Radice_Host_contig01419"
"297","isotig04272_Ppor","isogroup02540_Ppor","N0.HOG0003077","Siderastrea_Mexico_Barshis-Radice_Host_contig12001"
"298","isotig04294_Ppor","isogroup02562_Ppor","N0.HOG0001604","Siderastrea_Mexico_Barshis-Radice_Host_contig07089"
"299","isotig04307_Ppor","isogroup02575_Ppor","N0.HOG0002752","Siderastrea_Mexico_Barshis-Radice_Host_contig08807"
"300","isotig04327_Ppor","isogroup02595_Ppor","N0.HOG0003035","Siderastrea_Mexico_Barshis-Radice_Host_contig18469"
"301","isotig04329_Ppor","isogroup02597_Ppor","N0.HOG0002540","Siderastrea_Mexico_Barshis-Radice_Host_contig16595"
"302","isotig04341_Ppor","isogroup02609_Ppor","N0.HOG0002102","Siderastrea_Mexico_Barshis-Radice_Host_contig10170"
"303","isotig04344_Ppor","isogroup02612_Ppor","N0.HOG0001720","Siderastrea_Mexico_Barshis-Radice_Host_contig02380"
"304","isotig04351_Ppor","isogroup02619_Ppor","N0.HOG0002696","Siderastrea_Mexico_Barshis-Radice_Host_contig16275"
"305","isotig04362_Ppor","isogroup02630_Ppor","N0.HOG0001623","Siderastrea_Mexico_Barshis-Radice_Host_contig06660"
"306","isotig04392_Ppor","isogroup02660_Ppor","N0.HOG0003324","Siderastrea_Mexico_Barshis-Radice_Host_contig13104"
"307","isotig04415_Ppor","isogroup02683_Ppor","N0.HOG0003229","Siderastrea_Mexico_Barshis-Radice_Host_contig00142"
"308","isotig04422_Ppor","isogroup02690_Ppor","N0.HOG0002008","Siderastrea_Mexico_Barshis-Radice_Host_contig18230"
"309","isotig04438_Ppor","isogroup02706_Ppor","N0.HOG0003329","Siderastrea_Mexico_Barshis-Radice_Host_contig02101"
"310","isotig04448_Ppor","isogroup02716_Ppor","N0.HOG0001943","Siderastrea_Mexico_Barshis-Radice_Host_contig07122"
"311","isotig04450_Ppor","isogroup02718_Ppor","N0.HOG0000596","Siderastrea_Mexico_Barshis-Radice_Host_contig13548"
"312","isotig04457_Ppor","isogroup02725_Ppor","N0.HOG0002886","Siderastrea_Mexico_Barshis-Radice_Host_contig14850"
"313","isotig04459_Ppor","isogroup02727_Ppor","N0.HOG0003361","Siderastrea_Mexico_Barshis-Radice_Host_contig17153"
"314","isotig04465_Ppor","isogroup02733_Ppor","N0.HOG0000220","Siderastrea_Mexico_Barshis-Radice_Host_contig18170"
"315","isotig04477_Ppor","isogroup02745_Ppor","N0.HOG0003328","Siderastrea_Mexico_Barshis-Radice_Host_contig02100"
"316","isotig04483_Ppor","isogroup02751_Ppor","N0.HOG0003005","Siderastrea_Mexico_Barshis-Radice_Host_contig02435"
"317","isotig04495_Ppor","isogroup02763_Ppor","N0.HOG0000291","Siderastrea_Mexico_Barshis-Radice_Host_contig15330"
"318","isotig04514_Ppor","isogroup02782_Ppor","N0.HOG0003601","Siderastrea_Mexico_Barshis-Radice_Host_contig01962"
"319","isotig04553_Ppor","isogroup02821_Ppor","N0.HOG0002707","Siderastrea_Mexico_Barshis-Radice_Host_contig02038"
"320","isotig04556_Ppor","isogroup02824_Ppor","N0.HOG0001601","Siderastrea_Mexico_Barshis-Radice_Host_contig17827"
"321","isotig04565_Ppor","isogroup02833_Ppor","N0.HOG0001904","Siderastrea_Mexico_Barshis-Radice_Host_contig05469"
"322","isotig04581_Ppor","isogroup02849_Ppor","N0.HOG0001679","Siderastrea_Mexico_Barshis-Radice_Host_contig13271"
"323","isotig04595_Ppor","isogroup02863_Ppor","N0.HOG0001517","Siderastrea_Mexico_Barshis-Radice_Host_contig15094"
"324","isotig04601_Ppor","isogroup02869_Ppor","N0.HOG0000402","Siderastrea_Mexico_Barshis-Radice_Host_contig07660"
"325","isotig04610_Ppor","isogroup02878_Ppor","N0.HOG0002762","Siderastrea_Mexico_Barshis-Radice_Host_contig14655"
"326","isotig04613_Ppor","isogroup02881_Ppor","N0.HOG0003013","Siderastrea_Mexico_Barshis-Radice_Host_contig11389"
"327","isotig04622_Ppor","isogroup02890_Ppor","N0.HOG0002548","Siderastrea_Mexico_Barshis-Radice_Host_contig05882"
"328","isotig04623_Ppor","isogroup02891_Ppor","N0.HOG0002198","Siderastrea_Mexico_Barshis-Radice_Host_contig15475"
"329","isotig04624_Ppor","isogroup02892_Ppor","N0.HOG0001738","Siderastrea_Mexico_Barshis-Radice_Host_contig07381"
"330","isotig04630_Ppor","isogroup02898_Ppor","N0.HOG0001984","Siderastrea_Mexico_Barshis-Radice_Host_contig13297"
"331","isotig04633_Ppor","isogroup02901_Ppor","N0.HOG0002372","Siderastrea_Mexico_Barshis-Radice_Host_contig14951"
"332","isotig04649_Ppor","isogroup02917_Ppor","N0.HOG0001813","Siderastrea_Mexico_Barshis-Radice_Host_contig14785"
"333","isotig04656_Ppor","isogroup02924_Ppor","N0.HOG0003297","Siderastrea_Mexico_Barshis-Radice_Host_contig12447"
"334","isotig04657_Ppor","isogroup02925_Ppor","N0.HOG0001417","Siderastrea_Mexico_Barshis-Radice_Host_contig03338"
"335","isotig04659_Ppor","isogroup02927_Ppor","N0.HOG0003477","Siderastrea_Mexico_Barshis-Radice_Host_contig18657"
"336","isotig04662_Ppor","isogroup02930_Ppor","N0.HOG0001768","Siderastrea_Mexico_Barshis-Radice_Host_contig08895"
"337","isotig04669_Ppor","isogroup02937_Ppor","N0.HOG0001610","Siderastrea_Mexico_Barshis-Radice_Host_contig12959"
"338","isotig04672_Ppor","isogroup02940_Ppor","N0.HOG0002757","Siderastrea_Mexico_Barshis-Radice_Host_contig07055"
"339","isotig04689_Ppor","isogroup02957_Ppor","N0.HOG0002661","Siderastrea_Mexico_Barshis-Radice_Host_contig17227"
"340","isotig04694_Ppor","isogroup02962_Ppor","N0.HOG0003522","Siderastrea_Mexico_Barshis-Radice_Host_contig01512"
"341","isotig04701_Ppor","isogroup02969_Ppor","N0.HOG0001725","Siderastrea_Mexico_Barshis-Radice_Host_contig13474"
"342","isotig04704_Ppor","isogroup02972_Ppor","N0.HOG0003619","Siderastrea_Mexico_Barshis-Radice_Host_contig03116"
"343","isotig04711_Ppor","isogroup02979_Ppor","N0.HOG0003101","Siderastrea_Mexico_Barshis-Radice_Host_contig02539"
"344","isotig04726_Ppor","isogroup02994_Ppor","N0.HOG0001415","Siderastrea_Mexico_Barshis-Radice_Host_contig15935"
"345","isotig04736_Ppor","isogroup03004_Ppor","N0.HOG0003086","Siderastrea_Mexico_Barshis-Radice_Host_contig10993"
"346","isotig04772_Ppor","isogroup03040_Ppor","N0.HOG0003020","Siderastrea_Mexico_Barshis-Radice_Host_contig01988"
"347","isotig04813_Ppor","isogroup03081_Ppor","N0.HOG0001625","Siderastrea_Mexico_Barshis-Radice_Host_contig05489"
"348","isotig04817_Ppor","isogroup03085_Ppor","N0.HOG0003062","Siderastrea_Mexico_Barshis-Radice_Host_contig03320"
"349","isotig04822_Ppor","isogroup03090_Ppor","N0.HOG0002441","Siderastrea_Mexico_Barshis-Radice_Host_contig08727"
"350","isotig04825_Ppor","isogroup03093_Ppor","N0.HOG0001574","Siderastrea_Mexico_Barshis-Radice_Host_contig04341"
"351","isotig04826_Ppor","isogroup03094_Ppor","N0.HOG0003600","Siderastrea_Mexico_Barshis-Radice_Host_contig11198"
"352","isotig04838_Ppor","isogroup03106_Ppor","N0.HOG0003397","Siderastrea_Mexico_Barshis-Radice_Host_contig14900"
"353","isotig04844_Ppor","isogroup03112_Ppor","N0.HOG0002094","Siderastrea_Mexico_Barshis-Radice_Host_contig02200"
"354","isotig04856_Ppor","isogroup03124_Ppor","N0.HOG0000049","Siderastrea_Mexico_Barshis-Radice_Host_contig13490"
"355","isotig04900_Ppor","isogroup03168_Ppor","N0.HOG0002245","Siderastrea_Mexico_Barshis-Radice_Host_contig09054"
"356","isotig04930_Ppor","isogroup03198_Ppor","N0.HOG0002107","Siderastrea_Mexico_Barshis-Radice_Host_contig03963"
"357","isotig04953_Ppor","isogroup03221_Ppor","N0.HOG0003389","Siderastrea_Mexico_Barshis-Radice_Host_contig14314"
"358","isotig04957_Ppor","isogroup03225_Ppor","N0.HOG0001733","Siderastrea_Mexico_Barshis-Radice_Host_contig18807"
"359","isotig04971_Ppor","isogroup03239_Ppor","N0.HOG0003348","Siderastrea_Mexico_Barshis-Radice_Host_contig02394"
"360","isotig04972_Ppor","isogroup03240_Ppor","N0.HOG0003054","Siderastrea_Mexico_Barshis-Radice_Host_contig07138"
"361","isotig04975_Ppor","isogroup03243_Ppor","N0.HOG0002026","Siderastrea_Mexico_Barshis-Radice_Host_contig06816"
"362","isotig04980_Ppor","isogroup03248_Ppor","N0.HOG0002303","Siderastrea_Mexico_Barshis-Radice_Host_contig09646"
"363","isotig04985_Ppor","isogroup03253_Ppor","N0.HOG0001524","Siderastrea_Mexico_Barshis-Radice_Host_contig18388"
"364","isotig04986_Ppor","isogroup03254_Ppor","N0.HOG0002241","Siderastrea_Mexico_Barshis-Radice_Host_contig01075"
"365","isotig04991_Ppor","isogroup03259_Ppor","N0.HOG0003413","Siderastrea_Mexico_Barshis-Radice_Host_contig09001"
"366","isotig04997_Ppor","isogroup03265_Ppor","N0.HOG0003112","Siderastrea_Mexico_Barshis-Radice_Host_contig02812"
"367","isotig05002_Ppor","isogroup03270_Ppor","N0.HOG0003292","Siderastrea_Mexico_Barshis-Radice_Host_contig00120"
"368","isotig05026_Ppor","isogroup03294_Ppor","N0.HOG0003623","Siderastrea_Mexico_Barshis-Radice_Host_contig17054"
"369","isotig05028_Ppor","isogroup03296_Ppor","N0.HOG0002162","Siderastrea_Mexico_Barshis-Radice_Host_contig11635"
"370","isotig05036_Ppor","isogroup03304_Ppor","N0.HOG0003531","Siderastrea_Mexico_Barshis-Radice_Host_contig15560"
"371","isotig05039_Ppor","isogroup03307_Ppor","N0.HOG0003206","Siderastrea_Mexico_Barshis-Radice_Host_contig15836"
"372","isotig05051_Ppor","isogroup03319_Ppor","N0.HOG0002534","Siderastrea_Mexico_Barshis-Radice_Host_contig19255"
"373","isotig05063_Ppor","isogroup03331_Ppor","N0.HOG0003528","Siderastrea_Mexico_Barshis-Radice_Host_contig13455"
"374","isotig05076_Ppor","isogroup03344_Ppor","N0.HOG0001671","Siderastrea_Mexico_Barshis-Radice_Host_contig06437"
"375","isotig05090_Ppor","isogroup03358_Ppor","N0.HOG0002926","Siderastrea_Mexico_Barshis-Radice_Host_contig12836"
"376","isotig05098_Ppor","isogroup03366_Ppor","N0.HOG0002468","Siderastrea_Mexico_Barshis-Radice_Host_contig08265"
"377","isotig05099_Ppor","isogroup03367_Ppor","N0.HOG0001405","Siderastrea_Mexico_Barshis-Radice_Host_contig03210"
"378","isotig05101_Ppor","isogroup03369_Ppor","N0.HOG0002368","Siderastrea_Mexico_Barshis-Radice_Host_contig10028"
"379","isotig05147_Ppor","isogroup03415_Ppor","N0.HOG0001446","Siderastrea_Mexico_Barshis-Radice_Host_contig02600"
"380","isotig05152_Ppor","isogroup03420_Ppor","N0.HOG0003610","Siderastrea_Mexico_Barshis-Radice_Host_contig19261"
"381","isotig05154_Ppor","isogroup03422_Ppor","N0.HOG0002442","Siderastrea_Mexico_Barshis-Radice_Host_contig08721"
"382","isotig05171_Ppor","isogroup03439_Ppor","N0.HOG0003151","Siderastrea_Mexico_Barshis-Radice_Host_contig15353"
"383","isotig05181_Ppor","isogroup03449_Ppor","N0.HOG0002837","Siderastrea_Mexico_Barshis-Radice_Host_contig10560"
"384","isotig05190_Ppor","isogroup03458_Ppor","N0.HOG0003135","Siderastrea_Mexico_Barshis-Radice_Host_contig18911"
"385","isotig05199_Ppor","isogroup03467_Ppor","N0.HOG0002973","Siderastrea_Mexico_Barshis-Radice_Host_contig01728"
"386","isotig05221_Ppor","isogroup03489_Ppor","N0.HOG0002840","Siderastrea_Mexico_Barshis-Radice_Host_contig05160"
"387","isotig05222_Ppor","isogroup03490_Ppor","N0.HOG0003264","Siderastrea_Mexico_Barshis-Radice_Host_contig06861"
"388","isotig05226_Ppor","isogroup03494_Ppor","N0.HOG0003172","Siderastrea_Mexico_Barshis-Radice_Host_contig09942"
"389","isotig05241_Ppor","isogroup03509_Ppor","N0.HOG0003034","Siderastrea_Mexico_Barshis-Radice_Host_contig01749"
"390","isotig05244_Ppor","isogroup03512_Ppor","N0.HOG0003617","Siderastrea_Mexico_Barshis-Radice_Host_contig16879"
"391","isotig05251_Ppor","isogroup03519_Ppor","N0.HOG0003091","Siderastrea_Mexico_Barshis-Radice_Host_contig15349"
"392","isotig05266_Ppor","isogroup03534_Ppor","N0.HOG0002716","Siderastrea_Mexico_Barshis-Radice_Host_contig12038"
