"","orthogroup","gene.Sid","isotig.Past","gene.Past"
"225","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig16329","isotig16097_Past","isogroup14365_Past"
"226","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig17626","isotig16097_Past","isogroup14365_Past"
"227","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig17642","isotig16097_Past","isogroup14365_Past"
"228","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig05999","isotig16097_Past","isogroup14365_Past"
"229","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig18845","isotig16097_Past","isogroup14365_Past"
"230","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig09427","isotig16097_Past","isogroup14365_Past"
"231","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig13741","isotig16097_Past","isogroup14365_Past"
"232","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig18687","isotig16097_Past","isogroup14365_Past"
"233","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig01082","isotig16097_Past","isogroup14365_Past"
"234","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig13414","isotig16097_Past","isogroup14365_Past"
"235","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig07376","isotig16097_Past","isogroup14365_Past"
"236","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig01160","isotig16097_Past","isogroup14365_Past"
"237","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig06015","isotig16097_Past","isogroup14365_Past"
"238","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig09442","isotig16097_Past","isogroup14365_Past"
"239","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig17835","isotig16097_Past","isogroup14365_Past"
"240","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig06227","isotig16097_Past","isogroup14365_Past"
"241","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig18467","isotig16097_Past","isogroup14365_Past"
"242","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig07328","isotig16097_Past","isogroup14365_Past"
"243","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig02615","isotig16097_Past","isogroup14365_Past"
"244","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig06840","isotig16097_Past","isogroup14365_Past"
"245","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig07610","isotig16097_Past","isogroup14365_Past"
"246","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig13971","isotig16097_Past","isogroup14365_Past"
"247","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig19007","isotig16097_Past","isogroup14365_Past"
"248","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig03683","isotig16097_Past","isogroup14365_Past"
"249","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig00523","isotig16097_Past","isogroup14365_Past"
"250","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig10133","isotig16097_Past","isogroup14365_Past"
"251","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig12599","isotig16097_Past","isogroup14365_Past"
"252","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig03775","isotig16097_Past","isogroup14365_Past"
"253","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig14147","isotig16097_Past","isogroup14365_Past"
"254","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig00662","isotig16097_Past","isogroup14365_Past"
"255","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig02286","isotig16097_Past","isogroup14365_Past"
"256","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig12557","isotig16097_Past","isogroup14365_Past"
"257","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig19121","isotig16097_Past","isogroup14365_Past"
"258","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig05379","isotig16097_Past","isogroup14365_Past"
"259","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig13114","isotig16097_Past","isogroup14365_Past"
"260","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig06458","isotig16097_Past","isogroup14365_Past"
"261","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig02381","isotig16097_Past","isogroup14365_Past"
"262","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig15418","isotig16097_Past","isogroup14365_Past"
"263","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig14851","isotig16097_Past","isogroup14365_Past"
"264","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig05292","isotig16097_Past","isogroup14365_Past"
"265","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig06483","isotig16097_Past","isogroup14365_Past"
"266","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig00442","isotig16097_Past","isogroup14365_Past"
"267","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig03882","isotig16097_Past","isogroup14365_Past"
"268","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig12170","isotig16097_Past","isogroup14365_Past"
"269","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig17101","isotig16097_Past","isogroup14365_Past"
"270","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig13397","isotig16097_Past","isogroup14365_Past"
"271","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig04100","isotig16097_Past","isogroup14365_Past"
"272","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig02528","isotig16097_Past","isogroup14365_Past"
"273","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig09602","isotig16097_Past","isogroup14365_Past"
"274","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig01513","isotig16097_Past","isogroup14365_Past"
"275","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig06726","isotig16097_Past","isogroup14365_Past"
"276","N0.HOG0000022","Siderastrea_Mexico_Barshis-Radice_Host_contig06432","isotig16097_Past","isogroup14365_Past"
"277","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig18366","isotig05156_Past","isogroup03424_Past"
"278","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig14795","isotig05156_Past","isogroup03424_Past"
"279","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig19141","isotig05156_Past","isogroup03424_Past"
"280","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig01391","isotig05156_Past","isogroup03424_Past"
"281","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig16093","isotig05156_Past","isogroup03424_Past"
"282","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig10303","isotig05156_Past","isogroup03424_Past"
"283","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig12876","isotig05156_Past","isogroup03424_Past"
"284","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig04257","isotig05156_Past","isogroup03424_Past"
"285","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig04947","isotig05156_Past","isogroup03424_Past"
"286","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig06567","isotig05156_Past","isogroup03424_Past"
"287","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig15624","isotig05156_Past","isogroup03424_Past"
"288","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig13937","isotig05156_Past","isogroup03424_Past"
"289","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig04322","isotig05156_Past","isogroup03424_Past"
"290","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig09040","isotig05156_Past","isogroup03424_Past"
"291","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig14312","isotig05156_Past","isogroup03424_Past"
"292","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig09426","isotig05156_Past","isogroup03424_Past"
"293","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig00994","isotig05156_Past","isogroup03424_Past"
"294","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig11422","isotig05156_Past","isogroup03424_Past"
"295","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig05652","isotig05156_Past","isogroup03424_Past"
"296","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig08387","isotig05156_Past","isogroup03424_Past"
"297","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig04895","isotig05156_Past","isogroup03424_Past"
"298","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig12647","isotig05156_Past","isogroup03424_Past"
"299","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig16525","isotig05156_Past","isogroup03424_Past"
"300","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig04236","isotig05156_Past","isogroup03424_Past"
"301","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig07059","isotig05156_Past","isogroup03424_Past"
"302","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig14686","isotig05156_Past","isogroup03424_Past"
"303","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig18115","isotig05156_Past","isogroup03424_Past"
"304","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig01286","isotig05156_Past","isogroup03424_Past"
"305","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig16169","isotig05156_Past","isogroup03424_Past"
"306","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig12370","isotig05156_Past","isogroup03424_Past"
"307","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig01678","isotig05156_Past","isogroup03424_Past"
"308","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig02430","isotig05156_Past","isogroup03424_Past"
"309","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig07770","isotig05156_Past","isogroup03424_Past"
"310","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig08558","isotig05156_Past","isogroup03424_Past"
"311","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig07653","isotig05156_Past","isogroup03424_Past"
"312","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig18048","isotig05156_Past","isogroup03424_Past"
"313","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig17684","isotig05156_Past","isogroup03424_Past"
"314","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig09529","isotig05156_Past","isogroup03424_Past"
"315","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig09622","isotig05156_Past","isogroup03424_Past"
"316","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig15152","isotig05156_Past","isogroup03424_Past"
"317","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig18990","isotig05156_Past","isogroup03424_Past"
"318","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig01171","isotig05156_Past","isogroup03424_Past"
"319","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig13566","isotig05156_Past","isogroup03424_Past"
"320","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig06884","isotig05156_Past","isogroup03424_Past"
"321","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig03242","isotig05156_Past","isogroup03424_Past"
"322","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig01968","isotig05156_Past","isogroup03424_Past"
"323","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig02183","isotig05156_Past","isogroup03424_Past"
"324","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig03527","isotig05156_Past","isogroup03424_Past"
"325","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig14731","isotig05156_Past","isogroup03424_Past"
"326","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig02635","isotig05156_Past","isogroup03424_Past"
"327","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig05420","isotig05156_Past","isogroup03424_Past"
"328","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig06662","isotig05156_Past","isogroup03424_Past"
"329","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig08314","isotig05156_Past","isogroup03424_Past"
"330","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig18178","isotig05156_Past","isogroup03424_Past"
"331","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig15046","isotig05156_Past","isogroup03424_Past"
"332","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig09132","isotig05156_Past","isogroup03424_Past"
"333","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig07689","isotig05156_Past","isogroup03424_Past"
"334","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig15312","isotig05156_Past","isogroup03424_Past"
"335","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig00136","isotig05156_Past","isogroup03424_Past"
"336","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig02749","isotig05156_Past","isogroup03424_Past"
"337","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig01093","isotig05156_Past","isogroup03424_Past"
"338","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig13141","isotig05156_Past","isogroup03424_Past"
"339","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig15555","isotig05156_Past","isogroup03424_Past"
"340","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig11872","isotig05156_Past","isogroup03424_Past"
"341","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig11707","isotig05156_Past","isogroup03424_Past"
"342","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig18647","isotig05156_Past","isogroup03424_Past"
"343","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig06083","isotig05156_Past","isogroup03424_Past"
"344","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig08057","isotig05156_Past","isogroup03424_Past"
"345","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig19120","isotig05156_Past","isogroup03424_Past"
"346","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig12261","isotig05156_Past","isogroup03424_Past"
"347","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig08021","isotig05156_Past","isogroup03424_Past"
"348","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig04734","isotig05156_Past","isogroup03424_Past"
"349","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig06811","isotig05156_Past","isogroup03424_Past"
"350","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig00458","isotig05156_Past","isogroup03424_Past"
"351","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig06010","isotig05156_Past","isogroup03424_Past"
"352","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig11315","isotig05156_Past","isogroup03424_Past"
"353","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig11722","isotig05156_Past","isogroup03424_Past"
"354","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig05924","isotig05156_Past","isogroup03424_Past"
"355","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig18839","isotig05156_Past","isogroup03424_Past"
"356","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig16448","isotig05156_Past","isogroup03424_Past"
"357","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig07379","isotig05156_Past","isogroup03424_Past"
"358","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig00541","isotig05156_Past","isogroup03424_Past"
"359","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig05223","isotig05156_Past","isogroup03424_Past"
"360","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig06270","isotig05156_Past","isogroup03424_Past"
"361","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig08995","isotig05156_Past","isogroup03424_Past"
"362","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig08780","isotig05156_Past","isogroup03424_Past"
"363","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig11021","isotig05156_Past","isogroup03424_Past"
"364","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig06528","isotig05156_Past","isogroup03424_Past"
"365","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig16177","isotig05156_Past","isogroup03424_Past"
"366","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig11656","isotig05156_Past","isogroup03424_Past"
"367","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig05686","isotig05156_Past","isogroup03424_Past"
"368","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig12273","isotig05156_Past","isogroup03424_Past"
"369","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig01532","isotig05156_Past","isogroup03424_Past"
"370","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig05293","isotig05156_Past","isogroup03424_Past"
"371","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig03341","isotig05156_Past","isogroup03424_Past"
"372","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig05187","isotig05156_Past","isogroup03424_Past"
"373","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig15454","isotig05156_Past","isogroup03424_Past"
"374","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig02811","isotig05156_Past","isogroup03424_Past"
"375","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig16018","isotig05156_Past","isogroup03424_Past"
"376","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig12597","isotig05156_Past","isogroup03424_Past"
"377","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig09579","isotig05156_Past","isogroup03424_Past"
"378","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig03199","isotig05156_Past","isogroup03424_Past"
"379","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig08903","isotig05156_Past","isogroup03424_Past"
"380","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig17233","isotig05156_Past","isogroup03424_Past"
"381","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig14077","isotig05156_Past","isogroup03424_Past"
"382","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig15981","isotig05156_Past","isogroup03424_Past"
"383","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig15594","isotig05156_Past","isogroup03424_Past"
"384","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig06761","isotig05156_Past","isogroup03424_Past"
"385","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig12555","isotig05156_Past","isogroup03424_Past"
"386","N0.HOG0000024","Siderastrea_Mexico_Barshis-Radice_Host_contig16560","isotig05156_Past","isogroup03424_Past"
"387","N0.HOG0000028","Siderastrea_Mexico_Barshis-Radice_Host_contig15025","isotig24428_Past","isogroup22696_Past"
"388","N0.HOG0000028","Siderastrea_Mexico_Barshis-Radice_Host_contig09234","isotig24428_Past","isogroup22696_Past"
"389","N0.HOG0000028","Siderastrea_Mexico_Barshis-Radice_Host_contig04974","isotig24428_Past","isogroup22696_Past"
"390","N0.HOG0000028","Siderastrea_Mexico_Barshis-Radice_Host_contig11930","isotig24428_Past","isogroup22696_Past"
"391","N0.HOG0000028","Siderastrea_Mexico_Barshis-Radice_Host_contig07793","isotig24428_Past","isogroup22696_Past"
"392","N0.HOG0000028","Siderastrea_Mexico_Barshis-Radice_Host_contig17582","isotig24428_Past","isogroup22696_Past"
