"","isotig","gene","orthogroup","gene_Sid"
"226","isotig03678_Past","isogroup01946_Past","N0.HOG0001416","Siderastrea_Mexico_Barshis-Radice_Host_contig15933"
"227","isotig03696_Past","isogroup01964_Past","N0.HOG0002157","Siderastrea_Mexico_Barshis-Radice_Host_contig17496"
"228","isotig03699_Past","isogroup01967_Past","N0.HOG0003583","Siderastrea_Mexico_Barshis-Radice_Host_contig19186"
"229","isotig03700_Past","isogroup01968_Past","N0.HOG0001769","Siderastrea_Mexico_Barshis-Radice_Host_contig12783"
"230","isotig03705_Past","isogroup01973_Past","N0.HOG0003281","Siderastrea_Mexico_Barshis-Radice_Host_contig17488"
"231","isotig03707_Past","isogroup01975_Past","N0.HOG0001931","Siderastrea_Mexico_Barshis-Radice_Host_contig06343"
"232","isotig03709_Past","isogroup01977_Past","N0.HOG0000619","Siderastrea_Mexico_Barshis-Radice_Host_contig10107"
"233","isotig03713_Past","isogroup01981_Past","N0.HOG0003603","Siderastrea_Mexico_Barshis-Radice_Host_contig09707"
"234","isotig03719_Past","isogroup01987_Past","N0.HOG0003156","Siderastrea_Mexico_Barshis-Radice_Host_contig17831"
"235","isotig03720_Past","isogroup01988_Past","N0.HOG0002346","Siderastrea_Mexico_Barshis-Radice_Host_contig03886"
"236","isotig03722_Past","isogroup01990_Past","N0.HOG0002518","Siderastrea_Mexico_Barshis-Radice_Host_contig06502"
"237","isotig03732_Past","isogroup02000_Past","N0.HOG0003331","Siderastrea_Mexico_Barshis-Radice_Host_contig12279"
"238","isotig03744_Past","isogroup02012_Past","N0.HOG0001687","Siderastrea_Mexico_Barshis-Radice_Host_contig17591"
"239","isotig03745_Past","isogroup02013_Past","N0.HOG0002098","Siderastrea_Mexico_Barshis-Radice_Host_contig14095"
"240","isotig03748_Past","isogroup02016_Past","N0.HOG0003041","Siderastrea_Mexico_Barshis-Radice_Host_contig18204"
"241","isotig03758_Past","isogroup02026_Past","N0.HOG0003271","Siderastrea_Mexico_Barshis-Radice_Host_contig06486"
"242","isotig03761_Past","isogroup02029_Past","N0.HOG0002068","Siderastrea_Mexico_Barshis-Radice_Host_contig12143"
"243","isotig03776_Past","isogroup02044_Past","N0.HOG0002748","Siderastrea_Mexico_Barshis-Radice_Host_contig16396"
"244","isotig03781_Past","isogroup02049_Past","N0.HOG0003273","Siderastrea_Mexico_Barshis-Radice_Host_contig05974"
"245","isotig03788_Past","isogroup02056_Past","N0.HOG0002913","Siderastrea_Mexico_Barshis-Radice_Host_contig14510"
"246","isotig03804_Past","isogroup02072_Past","N0.HOG0001816","Siderastrea_Mexico_Barshis-Radice_Host_contig09738"
"247","isotig03805_Past","isogroup02073_Past","N0.HOG0003513","Siderastrea_Mexico_Barshis-Radice_Host_contig14689"
"248","isotig03815_Past","isogroup02083_Past","N0.HOG0001536","Siderastrea_Mexico_Barshis-Radice_Host_contig09504"
"249","isotig03817_Past","isogroup02085_Past","N0.HOG0000182","Siderastrea_Mexico_Barshis-Radice_Host_contig04127"
"250","isotig03818_Past","isogroup02086_Past","N0.HOG0002165","Siderastrea_Mexico_Barshis-Radice_Host_contig03514"
"251","isotig03824_Past","isogroup02092_Past","N0.HOG0002005","Siderastrea_Mexico_Barshis-Radice_Host_contig04317"
"252","isotig03825_Past","isogroup02093_Past","N0.HOG0002388","Siderastrea_Mexico_Barshis-Radice_Host_contig11825"
"253","isotig03827_Past","isogroup02095_Past","N0.HOG0003533","Siderastrea_Mexico_Barshis-Radice_Host_contig03650"
"254","isotig03833_Past","isogroup02101_Past","N0.HOG0003507","Siderastrea_Mexico_Barshis-Radice_Host_contig08257"
"255","isotig03848_Past","isogroup02116_Past","N0.HOG0001896","Siderastrea_Mexico_Barshis-Radice_Host_contig06996"
"256","isotig03858_Past","isogroup02126_Past","N0.HOG0003506","Siderastrea_Mexico_Barshis-Radice_Host_contig00233"
"257","isotig03861_Past","isogroup02129_Past","N0.HOG0003208","Siderastrea_Mexico_Barshis-Radice_Host_contig15636"
"258","isotig03868_Past","isogroup02136_Past","N0.HOG0002022","Siderastrea_Mexico_Barshis-Radice_Host_contig17371"
"259","isotig03871_Past","isogroup02139_Past","N0.HOG0001650","Siderastrea_Mexico_Barshis-Radice_Host_contig14302"
"260","isotig03886_Past","isogroup02154_Past","N0.HOG0000509","Siderastrea_Mexico_Barshis-Radice_Host_contig11419"
"261","isotig03893_Past","isogroup02161_Past","N0.HOG0002123","Siderastrea_Mexico_Barshis-Radice_Host_contig06870"
"262","isotig03911_Past","isogroup02179_Past","N0.HOG0002889","Siderastrea_Mexico_Barshis-Radice_Host_contig07611"
"263","isotig03920_Past","isogroup02188_Past","N0.HOG0002140","Siderastrea_Mexico_Barshis-Radice_Host_contig15620"
"264","isotig03945_Past","isogroup02213_Past","N0.HOG0003228","Siderastrea_Mexico_Barshis-Radice_Host_contig15382"
"265","isotig03947_Past","isogroup02215_Past","N0.HOG0003516","Siderastrea_Mexico_Barshis-Radice_Host_contig09617"
"266","isotig03954_Past","isogroup02222_Past","N0.HOG0003512","Siderastrea_Mexico_Barshis-Radice_Host_contig11874"
"267","isotig03974_Past","isogroup02242_Past","N0.HOG0002103","Siderastrea_Mexico_Barshis-Radice_Host_contig06248"
"268","isotig03976_Past","isogroup02244_Past","N0.HOG0002606","Siderastrea_Mexico_Barshis-Radice_Host_contig12755"
"269","isotig04005_Past","isogroup02273_Past","N0.HOG0001718","Siderastrea_Mexico_Barshis-Radice_Host_contig01656"
"270","isotig04020_Past","isogroup02288_Past","N0.HOG0001864","Siderastrea_Mexico_Barshis-Radice_Host_contig07871"
"271","isotig04027_Past","isogroup02295_Past","N0.HOG0002190","Siderastrea_Mexico_Barshis-Radice_Host_contig07332"
"272","isotig04029_Past","isogroup02297_Past","N0.HOG0000167","Siderastrea_Mexico_Barshis-Radice_Host_contig17349"
"273","isotig04030_Past","isogroup02298_Past","N0.HOG0001635","Siderastrea_Mexico_Barshis-Radice_Host_contig14034"
"274","isotig04043_Past","isogroup02311_Past","N0.HOG0001489","Siderastrea_Mexico_Barshis-Radice_Host_contig04798"
"275","isotig04050_Past","isogroup02318_Past","N0.HOG0000000","Siderastrea_Mexico_Barshis-Radice_Host_contig01431"
"276","isotig04053_Past","isogroup02321_Past","N0.HOG0003602","Siderastrea_Mexico_Barshis-Radice_Host_contig17893"
"277","isotig04060_Past","isogroup02328_Past","N0.HOG0002740","Siderastrea_Mexico_Barshis-Radice_Host_contig07868"
"278","isotig04074_Past","isogroup02342_Past","N0.HOG0002192","Siderastrea_Mexico_Barshis-Radice_Host_contig08271"
"279","isotig04077_Past","isogroup02345_Past","N0.HOG0002246","Siderastrea_Mexico_Barshis-Radice_Host_contig09056"
"280","isotig04084_Past","isogroup02352_Past","N0.HOG0003358","Siderastrea_Mexico_Barshis-Radice_Host_contig18340"
"281","isotig04106_Past","isogroup02374_Past","N0.HOG0002394","Siderastrea_Mexico_Barshis-Radice_Host_contig14306"
"282","isotig04107_Past","isogroup02375_Past","N0.HOG0002173","Siderastrea_Mexico_Barshis-Radice_Host_contig07712"
"283","isotig04108_Past","isogroup02376_Past","N0.HOG0003471","Siderastrea_Mexico_Barshis-Radice_Host_contig01802"
"284","isotig04110_Past","isogroup02378_Past","N0.HOG0003605","Siderastrea_Mexico_Barshis-Radice_Host_contig02311"
"285","isotig04117_Past","isogroup02385_Past","N0.HOG0001990","Siderastrea_Mexico_Barshis-Radice_Host_contig11585"
"286","isotig04120_Past","isogroup02388_Past","N0.HOG0002949","Siderastrea_Mexico_Barshis-Radice_Host_contig11680"
"287","isotig04143_Past","isogroup02411_Past","N0.HOG0001400","Siderastrea_Mexico_Barshis-Radice_Host_contig14882"
"288","isotig04146_Past","isogroup02414_Past","N0.HOG0001815","Siderastrea_Mexico_Barshis-Radice_Host_contig11090"
"289","isotig04162_Past","isogroup02430_Past","N0.HOG0003254","Siderastrea_Mexico_Barshis-Radice_Host_contig15473"
"290","isotig04163_Past","isogroup02431_Past","N0.HOG0001761","Siderastrea_Mexico_Barshis-Radice_Host_contig13788"
"291","isotig04185_Past","isogroup02453_Past","N0.HOG0002745","Siderastrea_Mexico_Barshis-Radice_Host_contig18891"
"292","isotig04207_Past","isogroup02475_Past","N0.HOG0002352","Siderastrea_Mexico_Barshis-Radice_Host_contig00866"
"293","isotig04237_Past","isogroup02505_Past","N0.HOG0001869","Siderastrea_Mexico_Barshis-Radice_Host_contig02267"
"294","isotig04249_Past","isogroup02517_Past","N0.HOG0002242","Siderastrea_Mexico_Barshis-Radice_Host_contig01074"
"295","isotig04254_Past","isogroup02522_Past","N0.HOG0002635","Siderastrea_Mexico_Barshis-Radice_Host_contig08596"
"296","isotig04269_Past","isogroup02537_Past","N0.HOG0003142","Siderastrea_Mexico_Barshis-Radice_Host_contig01419"
"297","isotig04272_Past","isogroup02540_Past","N0.HOG0003077","Siderastrea_Mexico_Barshis-Radice_Host_contig12001"
"298","isotig04294_Past","isogroup02562_Past","N0.HOG0001604","Siderastrea_Mexico_Barshis-Radice_Host_contig07089"
"299","isotig04307_Past","isogroup02575_Past","N0.HOG0002752","Siderastrea_Mexico_Barshis-Radice_Host_contig08807"
"300","isotig04327_Past","isogroup02595_Past","N0.HOG0003035","Siderastrea_Mexico_Barshis-Radice_Host_contig18469"
"301","isotig04329_Past","isogroup02597_Past","N0.HOG0002540","Siderastrea_Mexico_Barshis-Radice_Host_contig16595"
"302","isotig04341_Past","isogroup02609_Past","N0.HOG0002102","Siderastrea_Mexico_Barshis-Radice_Host_contig10170"
"303","isotig04344_Past","isogroup02612_Past","N0.HOG0001720","Siderastrea_Mexico_Barshis-Radice_Host_contig02380"
"304","isotig04351_Past","isogroup02619_Past","N0.HOG0002696","Siderastrea_Mexico_Barshis-Radice_Host_contig16275"
"305","isotig04362_Past","isogroup02630_Past","N0.HOG0001623","Siderastrea_Mexico_Barshis-Radice_Host_contig06660"
"306","isotig04392_Past","isogroup02660_Past","N0.HOG0003324","Siderastrea_Mexico_Barshis-Radice_Host_contig13104"
"307","isotig04415_Past","isogroup02683_Past","N0.HOG0003229","Siderastrea_Mexico_Barshis-Radice_Host_contig00142"
"308","isotig04422_Past","isogroup02690_Past","N0.HOG0002008","Siderastrea_Mexico_Barshis-Radice_Host_contig18230"
"309","isotig04438_Past","isogroup02706_Past","N0.HOG0003329","Siderastrea_Mexico_Barshis-Radice_Host_contig02101"
"310","isotig04448_Past","isogroup02716_Past","N0.HOG0001943","Siderastrea_Mexico_Barshis-Radice_Host_contig07122"
"311","isotig04450_Past","isogroup02718_Past","N0.HOG0000596","Siderastrea_Mexico_Barshis-Radice_Host_contig13548"
"312","isotig04457_Past","isogroup02725_Past","N0.HOG0002886","Siderastrea_Mexico_Barshis-Radice_Host_contig14850"
"313","isotig04459_Past","isogroup02727_Past","N0.HOG0003361","Siderastrea_Mexico_Barshis-Radice_Host_contig17153"
"314","isotig04465_Past","isogroup02733_Past","N0.HOG0000220","Siderastrea_Mexico_Barshis-Radice_Host_contig18170"
"315","isotig04477_Past","isogroup02745_Past","N0.HOG0003328","Siderastrea_Mexico_Barshis-Radice_Host_contig02100"
"316","isotig04483_Past","isogroup02751_Past","N0.HOG0003005","Siderastrea_Mexico_Barshis-Radice_Host_contig02435"
"317","isotig04495_Past","isogroup02763_Past","N0.HOG0000291","Siderastrea_Mexico_Barshis-Radice_Host_contig15330"
"318","isotig04514_Past","isogroup02782_Past","N0.HOG0003601","Siderastrea_Mexico_Barshis-Radice_Host_contig01962"
"319","isotig04553_Past","isogroup02821_Past","N0.HOG0002707","Siderastrea_Mexico_Barshis-Radice_Host_contig02038"
"320","isotig04556_Past","isogroup02824_Past","N0.HOG0001601","Siderastrea_Mexico_Barshis-Radice_Host_contig17827"
"321","isotig04565_Past","isogroup02833_Past","N0.HOG0001904","Siderastrea_Mexico_Barshis-Radice_Host_contig05469"
"322","isotig04581_Past","isogroup02849_Past","N0.HOG0001679","Siderastrea_Mexico_Barshis-Radice_Host_contig13271"
"323","isotig04595_Past","isogroup02863_Past","N0.HOG0001517","Siderastrea_Mexico_Barshis-Radice_Host_contig15094"
"324","isotig04601_Past","isogroup02869_Past","N0.HOG0000402","Siderastrea_Mexico_Barshis-Radice_Host_contig07660"
"325","isotig04610_Past","isogroup02878_Past","N0.HOG0002762","Siderastrea_Mexico_Barshis-Radice_Host_contig14655"
"326","isotig04613_Past","isogroup02881_Past","N0.HOG0003013","Siderastrea_Mexico_Barshis-Radice_Host_contig11389"
"327","isotig04622_Past","isogroup02890_Past","N0.HOG0002548","Siderastrea_Mexico_Barshis-Radice_Host_contig05882"
"328","isotig04623_Past","isogroup02891_Past","N0.HOG0002198","Siderastrea_Mexico_Barshis-Radice_Host_contig15475"
"329","isotig04624_Past","isogroup02892_Past","N0.HOG0001738","Siderastrea_Mexico_Barshis-Radice_Host_contig07381"
"330","isotig04630_Past","isogroup02898_Past","N0.HOG0001984","Siderastrea_Mexico_Barshis-Radice_Host_contig13297"
"331","isotig04633_Past","isogroup02901_Past","N0.HOG0002372","Siderastrea_Mexico_Barshis-Radice_Host_contig14951"
"332","isotig04649_Past","isogroup02917_Past","N0.HOG0001813","Siderastrea_Mexico_Barshis-Radice_Host_contig14785"
"333","isotig04656_Past","isogroup02924_Past","N0.HOG0003297","Siderastrea_Mexico_Barshis-Radice_Host_contig12447"
"334","isotig04657_Past","isogroup02925_Past","N0.HOG0001417","Siderastrea_Mexico_Barshis-Radice_Host_contig03338"
"335","isotig04659_Past","isogroup02927_Past","N0.HOG0003477","Siderastrea_Mexico_Barshis-Radice_Host_contig18657"
"336","isotig04662_Past","isogroup02930_Past","N0.HOG0001768","Siderastrea_Mexico_Barshis-Radice_Host_contig08895"
"337","isotig04669_Past","isogroup02937_Past","N0.HOG0001610","Siderastrea_Mexico_Barshis-Radice_Host_contig12959"
"338","isotig04672_Past","isogroup02940_Past","N0.HOG0002757","Siderastrea_Mexico_Barshis-Radice_Host_contig07055"
"339","isotig04689_Past","isogroup02957_Past","N0.HOG0002661","Siderastrea_Mexico_Barshis-Radice_Host_contig17227"
"340","isotig04694_Past","isogroup02962_Past","N0.HOG0003522","Siderastrea_Mexico_Barshis-Radice_Host_contig01512"
"341","isotig04701_Past","isogroup02969_Past","N0.HOG0001725","Siderastrea_Mexico_Barshis-Radice_Host_contig13474"
"342","isotig04704_Past","isogroup02972_Past","N0.HOG0003619","Siderastrea_Mexico_Barshis-Radice_Host_contig03116"
"343","isotig04711_Past","isogroup02979_Past","N0.HOG0003101","Siderastrea_Mexico_Barshis-Radice_Host_contig02539"
"344","isotig04726_Past","isogroup02994_Past","N0.HOG0001415","Siderastrea_Mexico_Barshis-Radice_Host_contig15935"
"345","isotig04736_Past","isogroup03004_Past","N0.HOG0003086","Siderastrea_Mexico_Barshis-Radice_Host_contig10993"
"346","isotig04772_Past","isogroup03040_Past","N0.HOG0003020","Siderastrea_Mexico_Barshis-Radice_Host_contig01988"
"347","isotig04813_Past","isogroup03081_Past","N0.HOG0001625","Siderastrea_Mexico_Barshis-Radice_Host_contig05489"
"348","isotig04817_Past","isogroup03085_Past","N0.HOG0003062","Siderastrea_Mexico_Barshis-Radice_Host_contig03320"
"349","isotig04822_Past","isogroup03090_Past","N0.HOG0002441","Siderastrea_Mexico_Barshis-Radice_Host_contig08727"
"350","isotig04825_Past","isogroup03093_Past","N0.HOG0001574","Siderastrea_Mexico_Barshis-Radice_Host_contig04341"
"351","isotig04826_Past","isogroup03094_Past","N0.HOG0003600","Siderastrea_Mexico_Barshis-Radice_Host_contig11198"
"352","isotig04838_Past","isogroup03106_Past","N0.HOG0003397","Siderastrea_Mexico_Barshis-Radice_Host_contig14900"
"353","isotig04844_Past","isogroup03112_Past","N0.HOG0002094","Siderastrea_Mexico_Barshis-Radice_Host_contig02200"
"354","isotig04856_Past","isogroup03124_Past","N0.HOG0000049","Siderastrea_Mexico_Barshis-Radice_Host_contig13490"
"355","isotig04900_Past","isogroup03168_Past","N0.HOG0002245","Siderastrea_Mexico_Barshis-Radice_Host_contig09054"
"356","isotig04930_Past","isogroup03198_Past","N0.HOG0002107","Siderastrea_Mexico_Barshis-Radice_Host_contig03963"
"357","isotig04953_Past","isogroup03221_Past","N0.HOG0003389","Siderastrea_Mexico_Barshis-Radice_Host_contig14314"
"358","isotig04957_Past","isogroup03225_Past","N0.HOG0001733","Siderastrea_Mexico_Barshis-Radice_Host_contig18807"
"359","isotig04971_Past","isogroup03239_Past","N0.HOG0003348","Siderastrea_Mexico_Barshis-Radice_Host_contig02394"
"360","isotig04972_Past","isogroup03240_Past","N0.HOG0003054","Siderastrea_Mexico_Barshis-Radice_Host_contig07138"
"361","isotig04975_Past","isogroup03243_Past","N0.HOG0002026","Siderastrea_Mexico_Barshis-Radice_Host_contig06816"
"362","isotig04980_Past","isogroup03248_Past","N0.HOG0002303","Siderastrea_Mexico_Barshis-Radice_Host_contig09646"
"363","isotig04985_Past","isogroup03253_Past","N0.HOG0001524","Siderastrea_Mexico_Barshis-Radice_Host_contig18388"
"364","isotig04986_Past","isogroup03254_Past","N0.HOG0002241","Siderastrea_Mexico_Barshis-Radice_Host_contig01075"
"365","isotig04991_Past","isogroup03259_Past","N0.HOG0003413","Siderastrea_Mexico_Barshis-Radice_Host_contig09001"
"366","isotig04997_Past","isogroup03265_Past","N0.HOG0003112","Siderastrea_Mexico_Barshis-Radice_Host_contig02812"
"367","isotig05002_Past","isogroup03270_Past","N0.HOG0003292","Siderastrea_Mexico_Barshis-Radice_Host_contig00120"
"368","isotig05026_Past","isogroup03294_Past","N0.HOG0003623","Siderastrea_Mexico_Barshis-Radice_Host_contig17054"
"369","isotig05028_Past","isogroup03296_Past","N0.HOG0002162","Siderastrea_Mexico_Barshis-Radice_Host_contig11635"
"370","isotig05036_Past","isogroup03304_Past","N0.HOG0003531","Siderastrea_Mexico_Barshis-Radice_Host_contig15560"
"371","isotig05039_Past","isogroup03307_Past","N0.HOG0003206","Siderastrea_Mexico_Barshis-Radice_Host_contig15836"
"372","isotig05051_Past","isogroup03319_Past","N0.HOG0002534","Siderastrea_Mexico_Barshis-Radice_Host_contig19255"
"373","isotig05063_Past","isogroup03331_Past","N0.HOG0003528","Siderastrea_Mexico_Barshis-Radice_Host_contig13455"
"374","isotig05076_Past","isogroup03344_Past","N0.HOG0001671","Siderastrea_Mexico_Barshis-Radice_Host_contig06437"
"375","isotig05090_Past","isogroup03358_Past","N0.HOG0002926","Siderastrea_Mexico_Barshis-Radice_Host_contig12836"
"376","isotig05098_Past","isogroup03366_Past","N0.HOG0002468","Siderastrea_Mexico_Barshis-Radice_Host_contig08265"
"377","isotig05099_Past","isogroup03367_Past","N0.HOG0001405","Siderastrea_Mexico_Barshis-Radice_Host_contig03210"
"378","isotig05101_Past","isogroup03369_Past","N0.HOG0002368","Siderastrea_Mexico_Barshis-Radice_Host_contig10028"
"379","isotig05147_Past","isogroup03415_Past","N0.HOG0001446","Siderastrea_Mexico_Barshis-Radice_Host_contig02600"
"380","isotig05152_Past","isogroup03420_Past","N0.HOG0003610","Siderastrea_Mexico_Barshis-Radice_Host_contig19261"
"381","isotig05154_Past","isogroup03422_Past","N0.HOG0002442","Siderastrea_Mexico_Barshis-Radice_Host_contig08721"
"382","isotig05171_Past","isogroup03439_Past","N0.HOG0003151","Siderastrea_Mexico_Barshis-Radice_Host_contig15353"
"383","isotig05181_Past","isogroup03449_Past","N0.HOG0002837","Siderastrea_Mexico_Barshis-Radice_Host_contig10560"
"384","isotig05190_Past","isogroup03458_Past","N0.HOG0003135","Siderastrea_Mexico_Barshis-Radice_Host_contig18911"
"385","isotig05199_Past","isogroup03467_Past","N0.HOG0002973","Siderastrea_Mexico_Barshis-Radice_Host_contig01728"
"386","isotig05221_Past","isogroup03489_Past","N0.HOG0002840","Siderastrea_Mexico_Barshis-Radice_Host_contig05160"
"387","isotig05222_Past","isogroup03490_Past","N0.HOG0003264","Siderastrea_Mexico_Barshis-Radice_Host_contig06861"
"388","isotig05226_Past","isogroup03494_Past","N0.HOG0003172","Siderastrea_Mexico_Barshis-Radice_Host_contig09942"
"389","isotig05241_Past","isogroup03509_Past","N0.HOG0003034","Siderastrea_Mexico_Barshis-Radice_Host_contig01749"
"390","isotig05244_Past","isogroup03512_Past","N0.HOG0003617","Siderastrea_Mexico_Barshis-Radice_Host_contig16879"
"391","isotig05251_Past","isogroup03519_Past","N0.HOG0003091","Siderastrea_Mexico_Barshis-Radice_Host_contig15349"
"392","isotig05266_Past","isogroup03534_Past","N0.HOG0002716","Siderastrea_Mexico_Barshis-Radice_Host_contig12038"
