Orthogroup	10714_past_LongestContig_500ln_suffixed	19222_Sid_GoodCoral_500lnThresh_Final
OG0001327	isotig04237_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02267
OG0001328	isotig10327_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03353
OG0001330	isotig12464_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09819
OG0001331	isotig06205_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15528
OG0001332	isotig14033_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16911
OG0001334	isotig12161_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18249
OG0001335	isotig03135_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18040
OG0001338	isotig03241_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07873
OG0001340	isotig10469_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12854
OG0001341	isotig12727_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03087
OG0001342	isotig13982_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06826
OG0001343	isotig05667_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07050
OG0001344	isotig03527_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06570
OG0001349	isotig03488_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09050
OG0001350	isotig06347_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18396
OG0001351	isotig06603_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05978
OG0001352	isotig00951_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08659
OG0001353	isotig08705_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11238
OG0001354	isotig13726_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04681
OG0001355	isotig08370_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17060
OG0001356	isotig04985_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18388
OG0001358	isotig09112_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01092
OG0001360	isotig09546_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07251
OG0001362	isotig07465_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07633
OG0001363	isotig10119_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05395
OG0001364	isotig01028_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08449
OG0001366	isotig03750_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08877
OG0001367	isotig11911_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12889
OG0001368	isotig08785_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16064
OG0001369	isotig10279_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12585
OG0001370	isotig02758_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00203
OG0001372	isotig13599_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01194
OG0001373	isotig07234_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17550
OG0001376	isotig08684_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04400
OG0001378	isotig05222_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06861
OG0001380	isotig07006_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06455
OG0001382	isotig05063_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13455
OG0001385	isotig08921_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11865
OG0001386	isotig10507_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18300
OG0001387	isotig03833_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08257
OG0001388	isotig10296_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig19265
OG0001389	isotig07536_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08446
OG0001390	isotig03911_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07611
OG0001391	isotig08214_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18236
OG0001393	isotig04143_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14882
OG0001394	isotig05355_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12610
OG0001395	isotig00605_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03676
OG0001396	isotig12446_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07602
OG0001397	isotig04844_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02200
OG0001398	isotig06822_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15756
OG0001399	isotig04514_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01962
OG0001400	isotig03425_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08928
OG0001402	isotig01890_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12904
OG0001404	isotig11189_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01776
OG0001405	isotig07934_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14819
OG0001406	isotig09278_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00736
OG0001410	isotig14163_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11652
OG0001411	isotig10585_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11985
OG0001412	isotig01176_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18039
OG0001414	isotig03351_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04942
OG0001416	isotig05799_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13143
OG0001417	isotig07062_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14720
OG0001418	isotig05039_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15836
OG0001419	isotig02564_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17475
OG0001422	isotig04020_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07871
OG0001423	isotig08227_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14596
OG0001424	isotig04689_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17227
OG0001425	isotig03778_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13599
OG0001426	isotig10171_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02522
OG0001427	isotig10943_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18385
OG0001428	isotig05314_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11211
OG0001430	isotig01054_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15323
OG0001431	isotig06324_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14754
OG0001432	isotig06202_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08108
OG0001433	isotig13784_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17090
OG0001434	isotig06001_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10679
OG0001439	isotig08630_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08367
OG0001440	isotig06733_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04841
OG0001441	isotig07777_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06397
OG0001442	GE907925_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04391
OG0001443	isotig04657_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03338
OG0001444	isotig09100_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08940
OG0001445	isotig06944_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02516
OG0001446	isotig08622_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11342
OG0001447	isotig07522_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00313
OG0001451	isotig05171_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15353
OG0001454	isotig12756_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11292
OG0001455	isotig05384_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00691
OG0001456	isotig02060_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06309
OG0001459	isotig04063_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04116
OG0001460	isotig08862_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04536
OG0001461	isotig11129_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04639
OG0001462	isotig10305_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05752
OG0001463	isotig00850_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00693
OG0001464	isotig06968_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12809
OG0001465	isotig01612_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13753
OG0001467	isotig03732_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12279
OG0001468	isotig08421_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00378
OG0001474	isotig01428_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10844
OG0001475	isotig04207_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00866
OG0001476	isotig05856_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04243
OG0001477	isotig04822_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08727
OG0001479	isotig10903_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04313
OG0001480	isotig09382_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16878
OG0001481	isotig13060_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02152
OG0001482	isotig08400_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18395
OG0001483	isotig04341_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10170
OG0001484	isotig03868_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17371
OG0001485	isotig03719_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17831
OG0001486	isotig03650_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06664
OG0001487	isotig13084_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13286
OG0001491	isotig12703_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12468
OG0001492	isotig10726_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07443
OG0001493	isotig06716_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13664
OG0001494	isotig05669_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16748
OG0001495	isotig01532_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09494
OG0001496	isotig07711_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18038
OG0001497	isotig03217_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00623
OG0001498	isotig00290_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04006
OG0001499	isotig13129_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01892
OG0001501	isotig00644_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00316
OG0001502	isotig04701_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13474
OG0001503	isotig06191_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12906
OG0001504	isotig07148_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12160
OG0001505	isotig03324_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01494
OG0001507	isotig04930_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03963
OG0001508	isotig06433_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10155
OG0001510	isotig04972_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07138
OG0001512	isotig01656_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08819
OG0001513	isotig07270_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05897
OG0001515	isotig05190_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18911
OG0001516	isotig03776_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16396
OG0001517	isotig05241_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01749
OG0001519	isotig08388_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11246
OG0001520	isotig03320_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14447
OG0001521	isotig10386_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13267
OG0001523	isotig11960_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03828
OG0001524	isotig04347_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15865
OG0001525	isotig06612_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05330
OG0001527	isotig06005_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08615
OG0001529	isotig03631_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18222
OG0001530	isotig09774_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05799
OG0001532	isotig10820_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07101
OG0001533	isotig07460_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08692
OG0001534	isotig06186_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03322
OG0001535	isotig13273_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06191
OG0001537	isotig11683_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01376
OG0001538	isotig04294_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07089
OG0001539	isotig12850_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18569
OG0001540	isotig03154_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08079
OG0001541	isotig03580_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10098
OG0001542	isotig05026_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17054
OG0001544	isotig09084_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12271
OG0001545	GE914318_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03221
OG0001546	isotig02606_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03647
OG0001549	isotig03500_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18195
OG0001550	isotig06562_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17727
OG0001551	isotig11666_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18965
OG0001552	isotig03745_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14095
OG0001553	isotig03696_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17496
OG0001554	isotig05686_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02658
OG0001555	isotig09368_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13686
OG0001556	isotig04438_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02101
OG0001557	isotig03947_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09617
OG0001558	isotig09993_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08840
OG0001559	isotig04953_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14314
OG0001560	isotig05844_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00618
OG0001561	isotig03300_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02289
OG0001562	isotig01240_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18976
OG0001563	isotig14309_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09647
OG0001564	isotig08870_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08457
OG0001565	isotig09894_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14083
OG0001566	isotig08376_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03503
OG0001569	isotig05610_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09746
OG0001570	isotig13640_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18393
OG0001571	isotig01860_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11112
OG0001572	isotig05710_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig19205
OG0001574	isotig11675_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08676
OG0001575	isotig12149_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15339
OG0001576	isotig00653_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17297
OG0001577	isotig01598_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05411
OG0001579	isotig06250_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18734
OG0001580	isotig05644_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00772
OG0001581	isotig08952_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15458
OG0001582	isotig01034_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14477
OG0001584	isotig03976_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12755
OG0001585	isotig03954_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11874
OG0001587	isotig00145_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03534
OG0001589	isotig04736_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10993
OG0001590	isotig11677_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11629
OG0001592	isotig05670_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08321
OG0001593	isotig06332_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06125
OG0001594	isotig03513_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14097
OG0001596	isotig04185_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18891
OG0001599	isotig03655_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00467
OG0001601	isotig01368_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10506
OG0001602	isotig10191_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13045
OG0001603	isotig03630_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04376
OG0001606	isotig11721_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16888
OG0001607	isotig01196_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08033
OG0001608	isotig08729_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16831
OG0001611	isotig08753_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig19219
OG0001612	isotig05098_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08265
OG0001615	isotig03594_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18299
OG0001616	isotig06798_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06839
OG0001617	isotig12242_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18303
OG0001618	isotig06814_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08352
OG0001619	isotig03227_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig19144
OG0001620	isotig10194_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12398
OG0001621	isotig05002_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00120
OG0001622	isotig10396_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05870
OG0001623	isotig03419_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05687
OG0001624	isotig04120_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11680
OG0001625	isotig03174_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12272
OG0001626	isotig09322_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07836
OG0001627	isotig04351_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16275
OG0001628	isotig08510_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15452
OG0001630	isotig03416_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13976
OG0001631	isotig04624_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07381
OG0001632	isotig06466_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08698
OG0001634	isotig08336_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00938
OG0001636	isotig04110_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02311
OG0001637	isotig11839_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01579
OG0001638	isotig05908_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11148
OG0001639	isotig01146_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11243
OG0001641	isotig04557_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16887
OG0001643	isotig11826_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11018
OG0001644	isotig07815_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11598
OG0001645	isotig09063_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11994
OG0001647	isotig04344_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02380
OG0001648	isotig12401_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08360
OG0001649	isotig07736_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14157
OG0001651	isotig03326_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06836
OG0001654	isotig04997_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02812
OG0001655	isotig03364_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09616
OG0001656	isotig07284_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04590
OG0001657	isotig06316_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03570
OG0001658	isotig03541_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12488
OG0001659	isotig01044_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06962
OG0001661	isotig00865_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00481
OG0001662	isotig07872_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02363
OG0001663	isotig05533_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05248
OG0001665	isotig08955_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11737
OG0001667	isotig03328_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05853
OG0001668	isotig04459_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17153
OG0001669	isotig04825_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04341
OG0001670	isotig04817_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03320
OG0001671	isotig04140_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05390
OG0001672	isotig07219_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11963
OG0001673	isotig03509_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00520
OG0001674	isotig12398_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig05988
OG0001675	isotig02394_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16566
OG0001676	isotig04415_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00142
OG0001680	isotig07748_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02578
OG0001681	isotig06300_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07359
OG0001683	isotig06321_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18853
OG0001684	isotig07908_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03495
OG0001685	isotig05444_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11634
OG0001690	isotig05464_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03693
OG0001691	isotig05550_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03477
OG0001692	isotig10919_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01300
OG0001694	isotig03243_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16518
OG0001695	isotig05627_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03186
OG0001696	isotig05244_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16879
OG0001697	isotig05900_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16085
OG0001698	isotig13755_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig19207
OG0001699	isotig05099_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03210
OG0001700	isotig03579_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14255
OG0001701	isotig05981_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10783
OG0001702	isotig12890_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14815
OG0001703	isotig06926_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15693
OG0001704	isotig08892_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig12343
OG0001706	isotig02730_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16282
OG0001707	isotig04971_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02394
OG0001709	isotig05861_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10712
OG0001710	isotig03158_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01634
OG0001711	isotig13929_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00390
OG0001713	isotig03661_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03808
OG0001714	isotig05051_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig19255
OG0001716	isotig13885_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17706
OG0001717	isotig12573_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03458
OG0001719	isotig07412_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03632
OG0001720	isotig03162_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07285
OG0001721	isotig09780_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11214
OG0001722	isotig08814_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13283
OG0001723	isotig06756_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig15271
OG0001724	isotig08767_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08531
OG0001725	isotig03153_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04050
OG0001726	isotig06839_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11709
OG0001727	isotig08631_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig16362
OG0001728	isotig07955_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07065
OG0001729	isotig00260_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11158
OG0001730	isotig03886_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig11419
OG0001731	isotig06493_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00794
OG0001732	isotig04074_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig08271
OG0001734	isotig00722_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02131
OG0001735	isotig06073_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13642
OG0001736	isotig03893_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig06870
OG0001737	isotig12627_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07743
OG0001738	isotig01014_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00518
OG0001739	isotig02570_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig02810
OG0001741	isotig10116_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13187
OG0001742	isotig08680_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig01875
OG0001745	isotig06428_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14370
OG0001747	isotig04630_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13297
OG0001749	isotig03441_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13810
OG0001750	isotig03465_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig03933
OG0001751	isotig04107_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig07712
OG0001752	isotig04077_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig09056
OG0001753	isotig03788_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig14510
OG0001754	isotig03195_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig00941
OG0001755	isotig10192_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig10740
OG0001756	isotig10605_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig04027
OG0001757	isotig06619_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig17843
OG0001758	isotig05517_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig13386
OG0001759	isotig12700_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig19045
OG0001760	isotig04957_Past	Siderastrea_Mexico_Barshis-Radice_Host_contig18807
